ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntFruits,MntMeatProducts,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,Complain,Response
10242,1966,PhD,Together,47472,1,1,2013-09-16,39,0,11,2,4,5,0,0,0,0
5253,1956,Master,Together,54603,1,1,2013-07-09,85,13,46,4,4,7,0,0,0,0
5966,1974,PhD,Married,45207,1,1,2012-11-10,64,0,10,3,6,6,0,1,0,0
5314,1951,Graduation,Together,40689,0,1,2013-03-18,69,3,27,7,5,8,0,0,0,0
5081,1967,2n Cycle,Together,47821,1,1,2013-10-20,54,0,16,1,3,8,0,0,0,0
5123,1951,Master,Married,27450,0,0,2013-04-15,57,12,23,2,3,7,0,0,0,0
5756,1983,Graduation,Together,39453,1,0,2014-04-03,64,0,7,2,3,6,0,0,0,0
8036,1971,2n Cycle,Together,26850,1,1,2014-04-18,10,1,13,2,4,4,0,0,0,0
9058,1955,Graduation,Widow,79800,0,0,2012-09-23,65,21,530,5,5,3,1,0,0,1
5057,1961,Master,Married,61794,0,1,2013-09-14,74,47,188,4,10,2,0,0,0,0
254,1955,Graduation,Together,53863,0,1,2014-05-17,4,4,30,7,7,7,0,1,0,0
4179,1959,Graduation,Together,24221,0,0,2013-08-20,94,9,9,1,3,4,0,0,0,0
3710,1984,PhD,Single,39684,1,0,2012-10-12,41,0,35,2,2,7,0,0,1,1
7627,1975,Master,Married,92163,0,0,2012-12-12,25,183,797,5,5,2,0,0,0,1
4501,1965,Master,Single,69882,0,0,2013-11-10,94,127,635,3,9,1,0,0,0,0
6424,1977,Graduation,Together,33178,1,0,2014-01-30,9,6,2,1,3,4,0,0,0,0
3075,1972,PhD,Married,59973,0,0,2013-09-11,47,30,168,3,7,1,0,0,0,0
4992,1975,Master,Together,17459,1,0,2013-09-19,12,4,16,3,2,7,0,0,0,1
5252,1969,Graduation,Divorced,23910,1,0,2012-10-26,80,12,18,2,3,7,0,0,0,0
7444,1969,Master,Married,42169,1,1,2013-10-19,20,0,9,1,3,8,0,0,0,0
6919,1978,2n Cycle,Married,26224,1,0,2013-06-04,39,7,15,2,3,6,0,0,0,0
3537,1981,Graduation,Together,31089,1,0,2012-08-17,57,3,31,3,4,8,0,0,0,0
10277,1961,Graduation,Single,30081,0,1,2013-02-21,27,0,2,1,3,7,0,0,0,0
2453,1960,Graduation,Together,62807,0,1,2012-08-31,83,28,135,5,12,5,0,0,0,0
7972,1955,Graduation,Single,72906,0,0,2013-09-17,79,32,519,3,9,1,0,0,0,0
895,1948,PhD,Married,61467,0,2,2012-12-09,69,16,114,5,10,5,0,0,0,0
1177,1966,Master,Together,49618,1,1,2013-01-26,77,3,26,3,3,7,0,0,0,0
7141,1986,Master,Single,21888,1,0,2012-12-29,15,10,46,5,2,10,0,0,0,1
7232,1973,Graduation,Widow,42429,0,1,2014-02-11,99,0,6,1,3,5,0,0,0,0
8477,1956,Graduation,Divorced,26150,2,1,2013-03-11,61,1,13,1,3,7,0,0,0,0
2457,1975,Basic,Married,30801,0,1,2012-10-26,23,4,5,1,3,7,0,0,0,0
988,1965,Graduation,Married,81168,0,0,2014-05-07,84,0,592,6,7,3,0,0,0,0
7930,1969,Master,Single,26877,0,0,2013-08-19,74,13,76,3,6,6,0,0,0,0
4587,1944,Master,Widow,45006,0,0,2013-07-18,90,25,53,3,7,3,0,0,0,0
6682,1973,Basic,Married,18978,1,0,2012-12-11,41,8,1,1,3,8,0,0,0,0
6222,1967,Graduation,Married,22574,2,1,2013-10-28,28,0,8,2,3,7,0,0,0,0
10299,1969,PhD,Single,48240,0,0,2012-11-09,73,91,248,6,13,5,0,0,0,1
3083,1974,Graduation,Married,45837,1,1,2013-07-26,88,13,87,6,5,7,0,0,0,0
8953,1965,Master,Single,35791,2,1,2013-05-06,94,0,5,1,3,8,0,0,0,0
1503,1976,PhD,Together,162397,1,1,2013-06-03,31,1,16,0,1,1,0,0,0,0
8650,1978,Graduation,Widow,54162,1,1,2013-03-18,31,6,10,1,3,4,0,0,0,0
10862,1960,Master,Married,30522,0,1,2012-08-17,6,8,83,1,9,2,0,0,0,0
2782,1961,PhD,Married,54456,0,1,2013-07-11,23,0,27,6,7,6,0,0,0,0
6941,1971,Graduation,Single,31632,0,0,2013-07-14,92,8,12,2,2,7,0,0,0,0
10972,1949,Graduation,Widow,72298,0,0,2014-03-10,52,35,169,4,6,1,0,1,0,0
10708,1978,2n Cycle,Single,36975,1,0,2013-12-28,50,6,11,1,3,7,0,0,0,0
6583,1955,2n Cycle,Married,72635,0,0,2013-06-03,54,22,323,6,6,3,0,0,0,0
3641,1976,Graduation,Married,13624,1,0,2013-01-20,93,2,15,2,3,6,0,0,0,0
10156,1975,Graduation,Single,84196,0,1,2013-06-03,56,63,507,8,7,3,0,0,0,0
4299,1960,Graduation,Together,70971,0,1,2012-09-21,28,17,572,11,5,7,0,0,0,1
3469,1977,PhD,Divorced,34487,1,1,2012-09-06,94,18,33,3,3,9,0,0,0,0
5063,1977,Graduation,Single,28769,1,0,2012-12-18,76,5,129,4,4,9,0,0,0,0
10727,1970,PhD,Married,69084,1,0,2013-11-19,43,107,199,7,13,8,0,0,0,0
9624,1958,PhD,Together,65488,0,0,2014-06-13,46,45,207,3,6,1,0,0,0,0
5156,1970,2n Cycle,Married,62466,0,1,2014-01-15,13,129,259,6,12,4,0,0,0,0
4376,1960,2n Cycle,Single,32218,0,0,2014-02-15,27,24,15,2,3,7,1,0,0,1
8923,1973,Graduation,Single,83917,0,0,2013-04-18,12,22,732,6,7,3,0,0,0,1
8461,1962,Graduation,Divorced,46102,2,1,2014-03-10,3,0,1,1,2,7,0,0,0,0
6945,1952,Graduation,Single,84574,0,0,2013-06-04,72,20,713,9,11,5,0,0,0,0
944,1962,Graduation,Married,56181,0,1,2013-01-08,6,103,69,4,7,4,0,0,0,0
1907,1950,Master,Divorced,63120,0,1,2012-09-28,53,69,279,8,9,7,0,0,0,1
701,1971,Graduation,Married,73691,0,1,2013-11-06,58,21,250,6,8,2,1,0,0,0
3856,1960,Graduation,Together,63381,0,1,2012-10-05,78,50,142,4,13,2,0,0,0,0
4149,1948,PhD,Together,76140,0,0,2014-05-13,57,66,653,5,6,2,0,0,0,0
2131,1959,PhD,Divorced,62859,0,1,2012-12-30,37,89,102,9,6,6,0,0,0,0
2942,1964,Graduation,Single,45906,0,1,2013-05-07,20,3,27,5,4,5,1,0,0,0
1173,1947,Master,Together,77632,0,0,2013-03-10,73,105,758,4,6,2,0,1,0,1
4381,1971,PhD,Married,46463,1,1,2013-08-18,56,2,40,3,6,6,0,0,0,0
4611,1970,Graduation,Together,105471,0,0,2013-01-21,36,181,104,9,13,3,0,0,0,1
3376,1970,Master,Divorced,55282,1,0,2013-12-13,9,6,73,3,6,4,0,0,0,0
4679,1977,Master,Married,78710,0,1,2014-05-23,42,0,152,7,12,4,0,0,0,0
10928,1958,Graduation,Together,66886,0,1,2013-09-16,28,4,62,7,7,5,0,0,0,0
4248,1960,Master,Single,98777,0,0,2014-02-17,23,19,711,4,9,1,0,1,0,0
6728,1985,Graduation,Together,29103,1,0,2012-08-27,38,0,17,1,3,9,0,0,0,0
6661,1974,Graduation,Married,67445,0,1,2012-08-12,63,80,217,9,12,6,0,0,0,0
4725,1950,PhD,Together,50616,0,1,2014-04-13,71,2,25,1,4,2,0,0,0,0
3277,1955,Graduation,Divorced,49431,0,1,2012-08-03,9,3,100,7,5,8,0,0,0,0
5555,1975,Graduation,Divorced,153924,0,0,2014-02-07,81,1,1,0,0,0,0,0,0,0
2564,1953,Graduation,Together,61278,0,1,2014-01-04,87,3,28,3,4,6,0,0,0,0
946,1958,2n Cycle,Together,26490,0,0,2012-09-22,92,47,52,3,5,6,0,0,0,0
3867,1947,PhD,Together,73059,0,1,2013-08-31,36,112,420,9,13,4,0,0,0,0
6940,1966,PhD,Single,46734,1,2,2013-10-21,86,1,39,3,3,6,1,0,0,0
55,1963,Graduation,Together,56253,0,1,2012-12-07,83,0,65,7,9,6,0,0,0,0
7093,1985,Graduation,Married,19986,1,0,2013-11-14,74,6,5,0,3,7,0,0,0,0
5084,1975,Graduation,Widow,58330,0,1,2013-12-25,87,53,213,6,13,4,0,0,0,0
1777,1980,Basic,Married,25965,0,0,2012-09-07,29,2,11,2,3,8,0,0,0,0
8162,1956,Master,Together,14661,0,0,2013-01-01,88,1,11,1,3,6,0,0,0,0
10826,1959,Graduation,Married,18690,0,0,2012-12-28,77,1,7,1,2,8,0,0,0,0
8754,1974,PhD,Together,45068,0,1,2013-05-16,25,0,3,1,2,7,0,0,0,0
1987,1987,Basic,Single,21063,1,0,2013-09-25,34,10,11,2,3,6,0,0,0,0
11007,1968,PhD,Married,29187,1,0,2013-05-09,43,0,6,1,3,8,0,0,0,0
7426,1971,2n Cycle,Married,54690,1,1,2013-11-07,76,16,37,3,5,3,0,0,0,0
9153,1964,PhD,Married,59304,0,1,2013-07-29,81,61,428,7,10,5,0,0,0,0
10379,1962,Master,Single,59247,0,2,2013-11-08,87,9,122,5,9,6,0,0,0,0
9204,1970,Graduation,Widow,66731,0,1,2012-09-12,33,159,194,4,6,3,0,0,0,0
3197,1980,Graduation,Married,77353,0,1,2013-12-16,38,59,107,6,8,4,0,0,0,0
2920,1975,PhD,Single,52614,0,1,2012-12-01,63,0,142,2,8,8,0,0,0,0
6961,1974,Graduation,Married,26751,2,0,2014-05-22,26,1,5,1,2,8,0,0,0,0
4673,1963,PhD,Married,81300,0,1,2012-10-30,17,12,145,10,5,5,0,0,0,1
9937,1979,Graduation,Single,70337,0,0,2014-01-02,75,81,149,2,12,1,0,0,0,0
8779,1985,2n Cycle,Married,36145,1,0,2013-06-16,13,4,76,4,3,9,1,0,0,1
9596,1980,PhD,Single,65295,0,0,2013-12-23,19,32,117,3,13,2,0,0,0,0
2891,1963,Graduation,Divorced,68118,0,1,2013-10-18,51,23,123,8,4,6,0,0,0,0
4910,1967,Graduation,Divorced,68743,0,0,2012-08-30,81,134,384,11,13,7,0,0,0,0
75,1982,2n Cycle,Together,41039,0,0,2013-07-25,32,11,137,8,5,8,0,0,0,0
10120,1955,Graduation,Together,38946,0,1,2013-10-24,84,6,82,3,6,5,0,0,0,0
6327,1967,Graduation,Together,65777,0,0,2013-12-19,87,32,435,2,6,1,0,0,0,0
10142,1976,PhD,Divorced,66476,0,1,2013-03-07,99,18,126,5,11,4,0,0,0,0
9826,1972,PhD,Single,86857,0,0,2012-09-12,96,102,838,5,10,2,0,0,0,1
1501,1982,PhD,Married,160803,0,0,2012-08-04,21,16,1622,0,1,0,0,0,0,0
10767,1989,PhD,Together,77845,0,0,2014-05-16,40,40,480,3,12,1,0,0,0,0
7279,1969,PhD,Together,69476,0,0,2013-09-30,3,86,559,4,4,2,0,0,0,0
7230,1960,PhD,Divorced,50611,0,1,2012-10-04,98,0,24,4,7,6,0,1,0,1
143,1970,Graduation,Single,61209,0,0,2013-08-25,73,0,224,5,4,2,0,0,0,0
450,1958,Master,Together,42315,0,1,2013-07-12,90,15,80,1,4,3,0,0,0,0
9316,1952,Basic,Together,13084,0,0,2013-11-02,29,0,7,1,3,6,0,0,0,0
6379,1949,Master,Widow,47570,1,1,2013-05-29,3,1,20,2,2,7,0,0,0,1
9239,1961,Master,Married,61923,0,2,2013-07-26,94,4,18,2,4,3,0,0,0,0
8315,1995,Graduation,Single,34824,0,0,2014-03-26,65,2,11,1,2,6,0,0,0,0
2868,1949,PhD,Single,26518,1,1,2013-04-08,33,1,28,2,3,8,0,0,0,1
10888,1961,Graduation,Single,45938,0,0,2013-11-03,46,11,178,8,6,6,0,0,0,0
1277,1960,Graduation,Together,78468,0,0,2014-04-09,29,22,388,10,10,4,0,0,0,0
9977,1973,Graduation,Divorced,78901,0,1,2013-09-17,99,11,309,9,5,4,0,0,0,0
10196,1978,Graduation,Married,71427,2,0,2014-03-12,26,123,177,8,8,4,0,0,0,0
6384,1978,Graduation,Divorced,71022,0,1,2014-02-11,30,12,278,5,11,8,1,0,0,0
8029,1988,Master,Single,90247,0,0,2014-04-29,27,32,352,3,7,1,0,1,0,1
968,1968,Master,Divorced,41335,1,0,2013-12-26,24,19,21,4,4,7,0,0,0,0
6988,1986,Graduation,Married,71952,1,0,2013-01-10,93,80,455,8,8,4,1,0,0,0
4472,1970,PhD,Divorced,35682,1,0,2014-06-27,34,0,8,1,3,2,0,0,0,0
6991,1951,Graduation,Divorced,43185,0,1,2013-04-10,88,6,42,9,6,8,0,0,0,0
3336,1948,PhD,Together,66375,0,1,2013-11-21,96,0,45,2,5,7,1,0,0,0
4301,1971,Master,Married,35178,1,0,2013-01-10,10,1,13,1,2,7,1,0,0,1
1940,1986,Graduation,Married,25252,1,0,2013-07-12,26,3,4,1,2,8,0,0,0,0
1272,1965,Master,Single,55250,0,1,2012-10-21,49,58,83,7,10,5,0,0,0,0
1388,1975,Graduation,Single,33249,1,0,2013-02-20,11,10,21,2,3,6,0,0,0,0
1044,1953,Graduation,Together,58398,0,0,2013-05-14,44,5,201,5,8,4,0,0,0,0
6969,1982,Graduation,Together,50272,1,0,2013-08-07,75,13,66,4,5,7,0,0,0,0
10479,1975,PhD,Married,76618,0,0,2012-12-07,64,40,294,3,5,1,0,0,0,0
3619,1960,2n Cycle,Divorced,87305,0,0,2012-09-23,19,25,501,5,8,2,0,0,0,1
1715,1978,Graduation,Together,25851,1,0,2013-02-11,45,4,18,2,3,7,0,0,0,0
10159,1970,Graduation,Divorced,58710,0,1,2013-03-31,77,81,368,11,9,6,0,0,0,0
1463,1958,Graduation,Single,45160,1,1,2014-03-29,9,2,5,1,2,7,0,0,0,0
5114,1965,Master,Married,74806,0,1,2012-12-19,1,9,249,5,5,4,0,0,0,0
4990,1954,Graduation,Married,59111,0,0,2013-05-02,90,0,134,11,8,7,0,0,0,0
4329,1984,PhD,Married,18988,1,0,2014-05-23,43,0,6,1,3,7,0,0,0,0
10936,1965,Graduation,Married,72190,0,0,2013-02-13,79,166,597,5,4,3,0,0,0,0
4692,1976,Graduation,Married,7500,1,0,2012-08-01,19,0,12,4,2,9,1,0,0,1
7212,1966,Graduation,Married,44794,0,1,2014-06-08,99,0,7,2,3,6,0,0,0,0
6086,1955,Graduation,Married,80395,0,0,2013-11-23,62,25,706,6,12,2,0,0,0,0
437,1976,Master,Divorced,75012,0,0,2014-01-25,41,142,218,3,11,1,0,0,0,0
11171,1965,Master,Married,56962,2,1,2013-10-11,60,3,77,6,5,7,0,0,0,0
11101,1991,Graduation,Together,89891,0,0,2013-04-15,17,22,132,11,8,4,0,0,0,0
5329,1949,PhD,Divorced,35946,1,1,2013-09-27,24,0,3,0,3,5,0,0,0,0
610,1953,PhD,Together,53593,1,1,2012-08-07,60,4,78,7,6,8,0,0,0,0
9384,1978,Graduation,Married,66373,1,1,2013-06-12,57,9,124,4,10,3,0,0,0,0
5956,1948,PhD,Divorced,45072,1,2,2013-10-16,74,2,99,6,4,8,0,0,0,0
10430,1973,Graduation,Divorced,89694,1,1,2013-10-09,22,28,211,4,4,5,0,1,0,0
7875,1949,Graduation,Married,72025,0,0,2014-04-29,46,0,617,4,13,2,0,1,0,1
7072,1973,Graduation,Married,67432,0,1,2013-03-29,69,79,341,8,4,4,0,0,0,0
6255,1952,Master,Together,70545,0,1,2014-06-03,29,39,63,4,7,2,0,0,0,0
6516,1989,Basic,Married,17487,1,0,2013-03-18,37,0,1,1,2,7,0,0,0,0
5564,1969,Graduation,Together,62882,0,1,2012-08-09,26,133,497,7,6,4,0,0,0,0
5682,1953,PhD,Single,64108,0,1,2013-03-23,8,10,86,6,11,5,0,0,0,0
7458,1956,Master,Together,34941,1,1,2013-03-06,26,2,25,3,3,8,0,0,0,0
5237,1950,PhD,Single,48767,1,2,2014-01-01,79,1,21,2,3,5,0,0,0,0
7761,1978,2n Cycle,Together,38702,1,0,2013-08-01,71,11,24,3,4,6,0,0,0,0
5278,1964,Graduation,Married,82224,0,0,2014-01-25,83,26,360,6,5,3,0,0,0,0
3560,1952,Graduation,Together,83844,0,0,2013-05-12,57,31,345,4,11,1,0,0,0,0
7235,1975,2n Cycle,Married,17003,1,0,2013-12-09,37,5,12,2,4,5,0,0,0,0
10548,1995,Graduation,Single,71163,0,0,2014-03-09,30,17,372,3,12,1,0,0,0,0
2281,1970,Graduation,Single,33697,1,0,2013-09-15,34,3,7,1,2,7,1,0,0,0
4073,1954,2n Cycle,Married,63564,0,0,2014-01-29,0,80,252,10,7,6,1,0,0,1
6974,1972,PhD,Together,83443,0,0,2013-12-31,89,42,742,6,5,2,0,0,0,0
7938,1958,PhD,Together,51518,0,1,2013-10-03,92,8,66,3,10,3,0,0,0,0
7094,1975,Graduation,Widow,58330,0,1,2013-12-25,87,53,213,6,13,4,0,0,0,0
3667,1969,Graduation,Married,80952,0,0,2013-02-28,20,178,689,8,11,8,0,1,0,1
7723,1979,Graduation,Together,75507,0,0,2014-05-02,56,93,374,8,6,3,0,0,0,0
3870,1978,2n Cycle,Together,63855,0,0,2013-02-09,28,35,314,7,13,4,0,0,0,0
4012,1972,PhD,Together,62220,0,1,2012-08-11,55,12,375,7,5,6,0,0,0,1
5909,1964,Graduation,Married,58512,0,1,2013-09-19,25,10,101,3,8,8,0,0,0,0
10470,1979,Master,Married,40662,1,0,2013-03-15,0,2,23,2,3,4,0,0,0,0
6488,1959,PhD,Married,38829,0,1,2014-04-06,86,0,7,3,2,5,0,0,0,0
10270,1981,2n Cycle,Married,35523,1,0,2013-10-03,8,5,22,3,3,7,0,0,0,0
6887,1967,Graduation,Single,79146,1,1,2014-04-24,33,16,223,8,8,6,0,0,0,0
6406,1988,Master,Married,78285,0,0,2013-10-28,13,107,391,6,10,3,0,0,0,0
7573,1978,PhD,Single,31626,1,0,2013-05-10,12,1,9,2,2,7,1,0,0,1
4508,1952,Graduation,Single,75127,0,0,2014-05-22,92,35,305,2,5,1,0,0,0,0
221,1955,Graduation,Married,48726,0,1,2013-04-27,90,3,38,3,4,6,0,0,0,0
5331,1977,Graduation,Married,74985,0,0,2012-09-11,8,51,898,3,7,2,0,0,0,0
1911,1987,Graduation,Together,67430,0,0,2012-09-05,6,97,291,11,12,6,0,0,0,0
20,1965,2n Cycle,Married,46891,0,1,2013-09-01,91,12,23,2,4,4,0,0,0,0
8786,1956,Master,Married,62058,0,1,2013-05-26,52,7,74,6,7,6,0,0,0,0
10582,1979,Graduation,Married,72063,0,1,2013-07-03,3,32,348,5,12,2,0,0,0,0
1915,1951,PhD,Married,78939,0,0,2013-12-12,57,115,243,8,6,3,0,0,0,0
8897,1965,Graduation,Single,42720,1,1,2013-04-24,9,5,91,7,7,8,0,0,0,1
2371,1972,Graduation,Married,33622,1,1,2013-04-13,22,1,22,2,4,7,0,0,0,0
4303,1957,PhD,Together,6835,0,1,2012-12-08,76,2,12,0,1,20,0,0,0,0
6825,1953,Graduation,Together,41452,1,1,2013-03-06,86,0,3,1,2,7,0,0,0,0
1072,1965,PhD,Single,40760,0,1,2013-08-30,64,0,17,2,3,6,0,0,0,0
4964,1958,PhD,Together,74250,0,0,2014-01-26,90,11,392,2,4,1,0,0,0,0
2461,1955,Master,Single,51124,1,1,2013-12-18,79,1,11,1,3,3,0,0,0,0
10736,1971,Graduation,Single,72258,0,1,2013-09-12,28,0,522,6,5,2,0,0,0,0
3194,1974,PhD,Single,71466,0,0,2014-04-05,86,12,546,4,10,1,0,0,0,0
10839,1976,Graduation,Together,36283,1,1,2014-04-14,42,5,5,1,3,4,0,0,0,0
49,1970,Graduation,Single,20587,1,0,2014-05-11,39,3,6,1,2,7,0,0,0,0
4290,1972,Graduation,Married,30467,1,0,2014-03-19,8,3,8,1,2,7,0,0,0,0
10219,1972,Graduation,Together,31590,1,0,2013-06-18,40,2,15,1,3,8,0,0,0,0
4211,1986,Basic,Married,20425,1,0,2012-10-29,5,12,5,2,3,7,0,0,0,0
1135,1960,Master,Together,17144,1,1,2014-02-15,96,2,19,3,4,7,0,0,0,0
6299,1968,PhD,Divorced,42564,0,1,2013-01-02,28,48,186,6,4,7,1,0,0,1
10846,1978,Master,Married,43783,1,0,2014-05-29,22,9,125,7,8,7,1,0,0,0
347,1976,Graduation,Divorced,40780,0,1,2012-09-08,30,27,71,7,5,9,0,0,0,0
6543,1945,Master,Together,62847,0,0,2013-01-15,45,168,706,3,4,2,0,0,0,0
10446,1957,PhD,Married,82017,0,0,2012-11-07,58,23,446,5,7,2,0,1,0,1
3479,1950,Graduation,Single,16813,0,0,2013-07-19,49,8,11,2,3,7,1,0,0,0
11075,1978,Graduation,Married,51267,1,1,2013-10-29,37,2,64,3,5,4,0,0,0,0
4442,1961,Graduation,Single,46524,0,1,2013-04-05,70,19,35,1,5,3,0,0,0,0
199,1962,Master,Single,45183,0,0,2013-01-20,33,3,60,4,7,7,0,1,0,0
6722,1954,PhD,Married,70421,0,1,2014-06-28,98,28,136,10,7,6,0,0,0,0
796,1965,2n Cycle,Divorced,60161,0,1,2012-10-23,17,44,212,11,8,8,0,0,0,0
3749,1973,Graduation,Together,73926,0,0,2013-03-02,54,91,597,6,12,3,0,0,0,0
8523,1968,Graduation,Married,19329,1,0,2013-12-14,39,1,16,4,3,8,0,0,0,0
310,1970,Master,Married,61872,0,1,2013-12-13,81,5,159,4,9,4,0,0,0,0
8629,1956,Graduation,Widow,46984,1,1,2013-03-26,71,1,10,1,3,5,0,0,0,0
236,1951,Graduation,Married,34838,1,1,2013-01-19,62,23,29,2,4,6,0,0,0,0
9930,1944,PhD,Single,82716,0,0,2013-11-05,8,148,228,6,13,2,0,0,0,0
3483,1958,Graduation,Married,48192,0,0,2013-04-06,76,43,204,2,12,8,0,1,0,1
4599,1976,Master,Married,49681,0,2,2013-11-04,66,0,26,7,7,7,0,0,0,0
7326,1971,Master,Married,56850,0,1,2014-03-23,83,1,19,1,3,2,0,0,0,0
7352,1957,Graduation,Married,55267,0,1,2013-10-21,28,28,136,3,6,3,0,0,0,0
2350,1972,Graduation,Married,59666,1,1,2013-03-22,87,53,178,3,8,8,0,1,0,0
9145,1972,Graduation,Single,72504,0,1,2013-04-06,43,26,470,5,6,2,0,0,0,0
2964,1981,Graduation,Married,26872,0,0,2013-10-16,0,10,8,1,2,6,0,0,0,0
5585,1972,Graduation,Single,21359,1,0,2013-04-20,1,2,17,2,3,8,0,0,0,1
9687,1975,Graduation,Single,73170,0,0,2014-05-31,1,174,256,5,6,2,0,0,0,0
3732,1955,Master,Married,52750,0,1,2013-02-04,72,0,239,5,9,4,0,0,0,0
6303,1986,PhD,Together,91820,0,0,2013-11-23,72,73,747,5,12,1,0,0,0,0
11176,1970,PhD,Together,65968,0,1,2014-05-12,12,9,83,5,7,3,0,0,0,0
2986,1976,Graduation,Married,30772,1,1,2014-03-12,89,2,4,1,2,6,0,0,0,0
7462,1954,Graduation,Single,22507,0,0,2012-11-24,67,0,226,10,4,9,0,0,0,0
3900,1972,Graduation,Married,65685,0,1,2014-03-29,54,14,49,9,9,5,0,0,0,0
7034,1978,2n Cycle,Married,25804,1,0,2013-09-01,34,7,9,2,3,8,0,0,0,0
9493,1980,PhD,Single,76412,0,0,2013-05-05,15,53,804,5,8,3,0,0,0,1
1143,1972,Graduation,Married,22063,1,0,2013-08-08,43,10,13,2,3,7,0,0,0,0
1,1961,Graduation,Single,57091,0,0,2014-06-15,0,5,64,7,7,5,0,0,0,1
3855,1963,Graduation,Married,22419,0,0,2013-04-18,74,3,47,3,2,8,0,0,0,0
5536,1959,Graduation,Together,87771,0,1,2013-05-22,61,38,287,5,4,6,0,1,0,1
5989,1959,2n Cycle,Divorced,78353,0,1,2013-04-16,51,122,476,10,11,8,0,0,0,0
9499,1954,Graduation,Married,93404,1,2,2013-05-07,97,15,287,3,7,5,0,1,0,0
6768,1962,Graduation,Divorced,37859,1,2,2013-01-12,75,1,8,1,3,8,0,0,0,0
2150,1958,PhD,Widow,80995,0,1,2013-05-11,83,28,409,8,4,4,0,0,0,0
6646,1984,Graduation,Together,16529,1,0,2014-03-01,23,0,5,1,3,6,0,0,0,0
4887,1976,PhD,Divorced,55412,1,1,2013-11-22,65,5,28,2,3,5,0,0,0,0
8560,1992,Graduation,Single,48789,0,0,2012-09-10,94,16,156,6,7,6,0,0,0,0
3321,1967,PhD,Together,56575,0,2,2013-05-05,42,5,90,7,7,5,0,0,0,0
11003,1980,2n Cycle,Together,25130,1,0,2013-10-02,10,5,7,2,3,7,0,0,0,0
10402,1967,Graduation,Married,35441,1,1,2013-02-14,94,1,9,1,3,8,0,0,0,0
9904,1956,Graduation,Married,71391,0,1,2013-03-29,50,123,274,6,12,3,0,0,0,0
6141,1972,Master,Single,49494,1,0,2013-04-25,46,9,97,6,5,7,0,0,0,0
5687,1980,Graduation,Divorced,81702,0,0,2012-09-23,98,50,774,7,12,3,0,0,0,0
10856,1980,2n Cycle,Single,45889,0,1,2013-07-02,42,0,6,1,3,6,0,0,0,0
5121,1977,Graduation,Single,56628,0,1,2014-03-21,30,5,82,7,5,5,1,0,0,0
4186,1950,Graduation,Together,34026,1,1,2013-08-05,11,6,15,2,3,5,0,0,0,0
368,1974,Graduation,Married,40049,0,1,2012-11-29,61,65,52,3,6,5,0,0,0,0
3312,1988,Graduation,Single,34176,1,0,2014-05-12,12,7,24,3,4,6,0,0,0,0
11121,1981,Graduation,Married,19419,1,0,2012-11-10,76,14,28,4,3,9,0,0,0,0
5332,1960,2n Cycle,Married,82504,0,0,2013-07-27,2,50,431,3,7,1,0,0,0,0
5848,1970,Graduation,Together,81205,0,0,2014-01-13,43,74,929,5,7,2,1,0,0,1
10343,1991,2n Cycle,Single,61618,0,0,2012-09-29,27,91,399,3,8,3,0,0,0,0
5935,1956,Master,Single,55284,0,1,2012-12-24,60,7,140,7,8,5,0,0,0,0
2895,1963,Graduation,Single,49980,0,1,2013-10-23,79,1,54,3,5,5,0,0,0,0
10262,1980,Graduation,Married,15072,2,0,2013-05-10,96,2,15,3,3,5,0,0,0,0
7848,1974,Graduation,Single,49166,0,1,2013-06-13,17,2,25,5,3,6,0,0,0,0
9477,1954,PhD,Married,65324,0,1,2014-01-11,0,0,102,6,9,4,0,0,0,0
4856,1957,2n Cycle,Married,82347,0,0,2012-11-06,38,54,845,7,10,3,1,0,0,0
7186,1966,PhD,Together,30843,1,1,2014-05-26,43,0,2,1,2,5,1,0,0,0
5794,1974,PhD,Married,46374,0,1,2014-03-17,1,0,21,7,7,8,0,1,0,1
1456,1979,Graduation,Single,60474,0,1,2013-04-01,25,199,303,10,12,7,0,0,0,0
4877,1973,Master,Married,38576,0,1,2014-03-04,2,0,7,1,3,7,0,0,0,0
425,1985,Graduation,Married,55357,2,0,2013-02-19,66,64,116,6,11,5,0,0,0,0
3007,1966,Graduation,Together,37758,1,1,2012-10-04,49,2,10,1,3,8,0,0,0,0
1031,1989,2n Cycle,Married,85710,0,0,2013-05-05,5,20,350,6,10,2,0,0,0,0
4297,1969,Graduation,Together,23228,1,0,2014-01-26,71,2,18,2,3,8,0,0,0,0
807,1969,Master,Together,44602,1,1,2014-02-15,35,2,89,6,4,8,0,0,0,0
9553,1987,Graduation,Married,7500,0,0,2013-01-09,94,2,3,0,3,6,0,0,0,0
4271,1989,2n Cycle,Together,38683,1,0,2012-10-04,80,35,69,4,6,7,0,0,0,0
4120,1975,2n Cycle,Single,49514,1,0,2013-12-17,61,39,78,6,4,7,0,0,0,0
2036,1973,PhD,Together,57906,0,1,2013-06-11,29,11,119,4,8,4,0,0,0,0
115,1966,Master,Single,43456,0,1,2013-03-26,0,11,68,5,8,5,0,0,0,0
4259,1986,Master,Single,19485,2,0,2013-09-24,80,0,4,1,2,7,0,0,0,0
